고유번호,등록일시,은행코드,은행명
43823,20220907160358400000 ,230,미래에셋증권
43824,20220907231628400000 ,230,미래에셋증권
43825,20220907022805400000 ,240,삼성증권
43826,20220907110638400000 ,243,한국투자증권
43827,20220907184358400000 ,262,하이투자증권
43828,20220907000759400000 ,265,이베스트투자증권
43829,20220907000759400000 ,265,이베스트투자증권
43830,20220907154808400000 ,266,SK증권
43831,20220907125102500000 ,269,한화투자증권
43832,20220907175815500000 ,269,한화투자증권
43833,20220907225332500000 ,269,한화투자증권
43834,20220907184321500000 ,271,토스증권
43835,20220907220838500000 ,278,신한금융투자
43836,20220907192219500000 ,288,카카오페이증권
43837,20220907152055500000 ,288,카카오페이증권
43838,20220908002308700000 ,225,IBK투자증권
43839,20220908184002700000 ,226,KB증권(현대증권)
43840,20220904095843800000 ,226,KB증권(현대증권)
43841,20220906095843800000 ,226,KB증권(현대증권)
43842,20220908164655800000 ,230,미래에셋증권
43843,20220906095842800000 ,240,삼성증권
43844,20220908145827800000 ,243,한국투자증권
43845,20220908022414800000 ,243,한국투자증권
43846,20220908133844800000 ,261,교보증권
43847,20220908081234800000 ,264,키움증권
43848,20220908182334800000 ,269,한화투자증권
43849,20220908190651800000 ,269,한화투자증권
43850,20220908234315800000 ,269,한화투자증권
43851,20220908221805800000 ,269,한화투자증권
43852,20220908212440800000 ,269,한화투자증권
43853,20220908023223800000 ,269,한화투자증권
43854,20220908001547800000 ,270,하나증권(하나금융투자)
43855,20220908010725800000 ,271,토스증권
43856,20220908010725800000 ,271,토스증권
43857,20220908160506800000 ,271,토스증권
43858,20220905095848800000 ,278,신한금융투자
43859,20220908095844800000 ,280,유진투자증권
43860,20220908192818800000 ,288,카카오페이증권
43861,20220908183303800000 ,288,카카오페이증권
43862,20220908223542800000 ,288,카카오페이증권
43863,20220908210829800000 ,288,카카오페이증권
43864,20220908125204800000 ,288,카카오페이증권
43865,20220908001715800000 ,288,카카오페이증권
43866,20220908005617800000 ,288,카카오페이증권
43867,20220908001715800000 ,288,카카오페이증권
43868,20220908223733800000 ,288,카카오페이증권
43869,20220908211409900000 ,288,카카오페이증권
43870,20220908231515900000 ,288,카카오페이증권
43871,20220908230933900000 ,288,카카오페이증권
43872,20220908123812900000 ,288,카카오페이증권
43873,20220909035649000000 ,225,IBK투자증권
43874,20220909010529000000 ,226,KB증권(현대증권)
43875,20220909235227000000 ,226,KB증권(현대증권)
43876,20220909234127000000 ,230,미래에셋증권
43877,20220909232556000000 ,230,미래에셋증권
43878,20220909185927000000 ,230,미래에셋증권
43879,20220909203023000000 ,230,미래에셋증권
43880,20220909204524100000 ,243,한국투자증권
43881,20220909201719100000 ,243,한국투자증권
43882,20220909141300100000 ,247,NH투자증권
43883,20220909184121100000 ,247,NH투자증권
43884,20220909161955100000 ,247,NH투자증권
43885,20220909023741100000 ,247,NH투자증권
43886,20220909141837100000 ,247,NH투자증권
43887,20220909135210100000 ,265,이베스트투자증권
43888,20220909181924100000 ,266,SK증권
43889,20220909201631100000 ,266,SK증권
43890,20220909120841100000 ,288,카카오페이증권
43891,20220909175407100000 ,288,카카오페이증권
43892,20220909163259100000 ,288,카카오페이증권
43893,20220909184815100000 ,288,카카오페이증권
43894,20220909204049100000 ,288,카카오페이증권
43895,20220909195932100000 ,288,카카오페이증권
43896,20220909193753100000 ,288,카카오페이증권
43897,20220909022536100000 ,288,카카오페이증권
43898,20220909160516100000 ,288,카카오페이증권
43899,20220909120348100000 ,288,카카오페이증권
43900,20220910220802900000 ,230,미래에셋증권
43901,20220910133531900000 ,243,한국투자증권
43902,20220910030821900000 ,243,한국투자증권
43903,20220910015747900000 ,243,한국투자증권
43904,20220910101545900000 ,267,대신증권
43905,20220910224946900000 ,267,대신증권
43906,20220910231621900000 ,267,대신증권
43907,20220910173712900000 ,269,한화투자증권
43908,20220910170625900000 ,288,카카오페이증권
43909,20220910114344900000 ,288,카카오페이증권
43910,20220910020908900000 ,288,카카오페이증권
43911,20220910153300900000 ,288,카카오페이증권
43912,20220910122459900000 ,288,카카오페이증권
43913,20220910094910900000 ,288,카카오페이증권
43914,20220910015705900000 ,288,카카오페이증권
43915,20220911213632700000 ,226,KB증권(현대증권)
43916,20220911151515700000 ,230,미래에셋증권
43917,20220911135215700000 ,230,미래에셋증권
43918,20220911050955700000 ,240,삼성증권
43919,20220911013721700000 ,247,NH투자증권
43920,20220911220028700000 ,247,NH투자증권
43921,20220911005905700000 ,247,NH투자증권
43922,20220911013710700000 ,267,대신증권
43923,20220911122431700000 ,267,대신증권
43924,20220911143801700000 ,267,대신증권
43925,20220911232008700000 ,270,하나증권(하나금융투자)
43926,20220911083539700000 ,271,토스증권
43927,20220911153626800000 ,271,토스증권
43928,20220911141826800000 ,278,신한금융투자
43929,20220911151415800000 ,278,신한금융투자
43930,20220911164344800000 ,278,신한금융투자
43931,20220911083611800000 ,280,유진투자증권
43932,20220911090709800000 ,288,카카오페이증권
43933,20220911040848800000 ,288,카카오페이증권
43934,20220911141306800000 ,288,카카오페이증권
43935,20220911201615800000 ,288,카카오페이증권
43936,20220911012920800000 ,288,카카오페이증권
43937,20220911194935800000 ,288,카카오페이증권
43938,20220911234114800000 ,288,카카오페이증권
43939,20220911003325800000 ,295,우리종합금융
43940,20220912033857600000 ,225,IBK투자증권
43941,20220912185936600000 ,230,미래에셋증권
43942,20220912115850600000 ,230,미래에셋증권
43943,20220912192524600000 ,230,미래에셋증권
43944,20220912035223600000 ,243,한국투자증권
43945,20220912074232600000 ,243,한국투자증권
43946,20220912014455600000 ,243,한국투자증권
43947,20220912175600600000 ,247,NH투자증권
43948,20220912101304600000 ,247,NH투자증권
43949,20220912231800600000 ,247,NH투자증권
43950,20220912230351600000 ,264,키움증권
43951,20220912152315600000 ,265,이베스트투자증권
43952,20220912230439600000 ,265,이베스트투자증권
43953,20220912182234600000 ,267,대신증권
43954,20220912161551600000 ,267,대신증권
43955,20220912161551600000 ,267,대신증권
43956,20220912162044600000 ,267,대신증권
43957,20220912113701600000 ,267,대신증권
43958,20220912222857600000 ,267,대신증권
43959,20220912225807600000 ,269,한화투자증권
43960,20220912230222600000 ,270,하나증권(하나금융투자)
43961,20220912182101700000 ,280,유진투자증권
43962,20220912035218700000 ,280,유진투자증권
43963,20220912015804700000 ,288,카카오페이증권
43964,20220912131623700000 ,288,카카오페이증권
43965,20220912111924700000 ,288,카카오페이증권
43966,20220912103704700000 ,288,카카오페이증권
43967,20220912172146700000 ,295,우리종합금융
43968,20220913100443600000 ,226,KB증권(현대증권)
43969,20220913192144600000 ,226,KB증권(현대증권)
43970,20220913114234700000 ,230,미래에셋증권
43971,20220913223307700000 ,230,미래에셋증권
43972,20220913055556700000 ,230,미래에셋증권
